longitude,latitude
5.8846413,43.1008232
6.055870800000001,45.5327947
5.884607300000001,43.099091300000005
5.7933615,43.0693872
4.0707896,43.9935636
5.881580499999999,43.0832392
5.883844200000001,43.100555699999994
5.732407000000001,45.1869246
0.7233661,43.11005850000001
7.6959646,45.067915299999996
7.695720799999999,45.0681945
7.6958513,45.0688873
7.7204329,45.0950723
7.714950400000001,45.09207920000001
7.682491799999999,45.07570139999999
7.6781313,45.0818148
5.883565399999999,43.100989299999995
4.8241077,45.2689044
0.9804753,42.6639708
5.885692200000001,43.077576300000004
5.8710681000000005,43.0688902
5.8712172,43.0698279
5.871159100000001,43.0699623
5.858560500000001,43.07216650000001
0.5437005,42.5662961
5.814717700000001,43.1079021
3.8792581,43.61291730000001
5.253985100000001,43.6490223
5.254249500000001,43.6490545
5.254276399999999,43.6489477
5.2542157,43.6489385
5.2542363000000005,43.6488387
5.2541027,43.6488227
5.2540756,43.64892650000001
5.2540108000000005,43.6489175
5.8485653,43.109201
4.0905323,43.783135
4.0903799,43.78442030000001
4.8283698,45.7623232
5.9289044,45.566461000000004
5.9264656,45.566081
4.8109671,43.9551681
4.8062789,43.9511134
4.806224600000001,43.95059340000001
4.805897400000001,43.9502787
4.8058835,43.9503708
4.806399999999999,43.94979349999999
4.8067616,43.9497594
4.8063335,43.94958449999999
4.8063324,43.9495224
4.8063309,43.9494317
4.806329,43.9493214
4.8062598,43.949176400000006
4.8062598,43.949134799999996
4.8062596,43.9490612
4.8026676,43.9500886
4.803003799999999,43.9500459
4.8031359,43.9500611
4.8032302,43.9500515
4.803095599999999,43.95087620000001
4.8042523,43.9505582
4.818157799999999,43.951434899999995
4.7968217,43.96649330000001
7.0975711,43.6279629
7.099135600000001,43.627030600000005
3.951767099999999,43.57214849999999
5.958778000000001,45.5121007
7.7073718,45.0725429
7.698245699999999,45.0707247
7.6928084,45.072033
7.692905599999999,45.0717949
7.6956656000000025,45.0715528
7.6973146,45.068877900000004
2.8920569999999994,42.6969854
2.8911862999999998,42.69881
5.2636599,43.65224380000001
5.263756000000001,43.65213570000001
2.8966495,42.69830970000001
2.8925988999999994,42.702647299999995
2.8925137,42.6981798
7.724584000000001,45.1012394
7.6838189,45.0629142
5.721994899999999,45.1855142
7.261123200000001,43.70840200000001
7.259973099999999,43.70805330000001
5.7219989,45.187958200000004
5.7217381,45.1855392
5.721078,45.1854697
7.2571234,43.7070087
0.7232121000000001,43.1092996
-0.415019,42.79837400000001
7.273395700000001,43.6956094
7.0956416,43.6268192
7.095819499999999,43.6267626
7.095720999999999,43.6265743
7.0956011,43.6266159
7.0956632,43.6267319
7.0955995,43.6267546
-1.7760115,42.24556549999999
5.743406700000001,45.186512
5.7343082,45.18860219999999
5.7205227,45.1909613
5.720681700000001,45.1912248
5.7218321,45.1906638
5.7231456,45.1849802
5.720542200000001,45.1839127
5.447306900000001,43.5194145
5.4475297000000005,43.5195356
5.447864100000001,43.5187226
5.4476977,43.5187107
3.0740388,44.6725561
3.8975701999999997,43.6221997
3.8988397000000004,43.6224148
5.7321503,45.19326350000001
5.7307451,45.1910913
3.3641954999999997,43.3122972
5.7210833,45.18739500000001
6.634727100000001,44.61035520000001
7.6705541,45.0770173
7.697640099999999,45.06177540000001
6.655994200000001,45.77643110000001
4.8264778999999995,45.75070470000001
4.8261861,45.7513335
4.825817,45.75145330000001
7.4221485,43.7338202
1.5207201999999997,42.4353428
3.9162494,43.6036824
3.9162099,43.603411599999994
3.9179428,43.6035917
3.9160416000000002,43.6033649
3.9157255999999996,43.603226
6.6570189,45.39545
6.570102900000001,45.24726019999999
6.5623426,45.37799699999999
0.9244431999999999,44.9186002
-1.2005483999999997,42.619767
3.0782582,44.0999195
7.7129191,44.271093199999996
-0.33477319999999994,42.7723653
-1.0751808999999999,45.638109899999996
0.9275614,44.9199857
5.2985152,43.62067570000001
5.294434300000001,43.624732400000006
1.7091582,43.99329000000001
4.6199788,43.6788178
2.4232717000000004,42.6185229
2.4228493,42.61822529999999
6.1197731,45.0172877
1.4865243999999997,43.6317702
7.020047400000002,45.44933850000001
-0.5862945000000002,44.838666200000006
-0.5863308,44.8387909
6.536081700000001,44.931215200000004
6.536003600000001,44.9314211
6.5362480000000005,44.9313256
6.536141499999999,44.93128680000001
6.536022499999999,44.93137910000001
6.535981700000001,44.9313948
6.5361996,44.9312601
6.535932999999999,44.93127499999999
